orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
.,.,INTERP,PUNCT,punct,place,False,True,False
parkour,parkour,SUBST,NOUN,ROOT,parkour,False,False,False
park,park,SUBST,NOUN,appos,parkour,False,False,False
od,od,PREP,ADP,case,juniora,True,False,False
juniora,junior,SUBST,NOUN,nmod,parkour,False,False,False
do,do,PREP,ADP,case,seniora,True,False,False
seniora,senior,SUBST,NOUN,nmod,parkour,False,False,False
-,-,INTERP,PUNCT,punct,zyj,False,True,False
zyj,zyj,CONJ,PROPN,appos,parkour,False,False,False
zdrowo,zdrowo,ADV,ADV,advmod,przestrzen,False,False,False
i,i,CONJ,CCONJ,cc,aktywnie,True,False,False
aktywnie,aktywnie,ADV,ADV,conj,zdrowo,False,False,False
przestrzen,przestrzen,SUBST,NOUN,obj,zyj,False,False,False
wokót,wokót,GER,NOUN,obj,zyj,False,False,False
przedszkola,przedszkole,SUBST,NOUN,nmod:flat,wokót,False,False,False
nr,nr,BREV,X,nmod,wokót,False,False,False
2,2,NUM,X,amod,nr,False,False,True
-,-,INTERP,PUNCT,punct,miejscem,False,True,False
miejscem,miejsce,SUBST,NOUN,nmod,wokót,False,False,False
kreatywnej,kreatywny,ADJ,ADJ,amod,zabawy,False,False,False
zabawy,zabawa,SUBST,NOUN,nmod,miejscem,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,zabawy,False,False,False
i,i,CONJ,CCONJ,cc,rodziców,True,False,False
rodziców,rodzice,SUBST,NOUN,conj,dzieci,False,False,False
.,.,INTERP,PUNCT,punct,parkour,False,True,False
utworzenie,utworzenie,GER,NOUN,ROOT,utworzenie,False,False,False
strefy,strefa,SUBST,NOUN,obj,utworzenie,False,False,False
wykopalisk,wykopalisko,SUBST,NOUN,nmod:arg,strefy,False,False,False
paleontologicznych,paleontologiczny,ADJ,ADJ,amod,wykopalisk,False,False,False
.,.,INTERP,PUNCT,punct,utworzenie,False,True,False
przestrzen,przestrzen,SUBST,NOUN,ROOT,przestrzen,False,False,False
wokót,wokót,GER,PROPN,nmod,przestrzen,False,False,False
przedszkola,przedszkole,SUBST,NOUN,nmod:flat,wokót,False,False,False
nr,nr,BREV,X,nmod,wokót,False,False,False
2,2,NUM,X,amod,nr,False,False,True
-,-,INTERP,PUNCT,punct,miejscem,False,True,False
miejscem,miejsce,SUBST,NOUN,nmod,wokót,False,False,False
kreatywnej,kreatywny,ADJ,ADJ,amod,zabawy,False,False,False
zabawy,zabawa,SUBST,NOUN,nmod,miejscem,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,zabawy,False,False,False
i,i,CONJ,CCONJ,cc,rodziców,True,False,False
rodziców,rodzice,SUBST,NOUN,conj,dzieci,False,False,False
.,.,INTERP,PUNCT,punct,przestrzen,False,True,False
utworzenie,utworzenie,GER,NOUN,ROOT,utworzenie,False,False,False
strefy,strefa,SUBST,NOUN,obj,utworzenie,False,False,False
rozrywki,rozrywka,SUBST,NOUN,nmod:arg,strefy,False,False,False
intelektualnej,intelektualny,ADJ,ADJ,amod,rozrywki,False,False,False
i,i,CONJ,CCONJ,cc,ruchowej,True,False,False
ruchowej,ruchowy,ADJ,ADJ,conj,intelektualnej,False,False,False
na,na,PREP,ADP,case,trasie,True,False,False
trasie,trasa,SUBST,NOUN,nmod,utworzenie,False,False,False
.,.,INTERP,PUNCT,punct,utworzenie,False,True,False
likwidujemy,likwidować,FIN,VERB,ROOT,likwidujemy,False,False,False
bariery,bariera,SUBST,NOUN,obj,likwidujemy,False,False,False
przy,przy,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,nmod,bariery,False,False,False
-,-,INTERP,PUNCT,punct,filia,False,True,False
filia,filia,SUBST,NOUN,nmod,likwidujemy,False,False,False
"""","""",SUBST,PUNCT,punct,siódemka,False,True,False
siódemka,siódemka,SUBST,NOUN,appos,filia,False,False,False
"""","""",INTERP,PUNCT,punct,siódemka,False,True,False
mbp,mbp,SUBST,X,nmod,siódemka,False,False,False
dokonczenie,dokonczenie,GER,NOUN,nmod,filia,False,False,False
infrastruktury,infrastruktura,SUBST,NOUN,obj,dokonczenie,False,False,False
ulicy,ulica,SUBST,NOUN,nmod,infrastruktury,False,False,False
j.pitsudskiego,j.pitsudskiego,ADJ,ADJ,det:poss,pomoc,False,False,False
pomoc,pomoc,SUBST,NOUN,conj,filia,False,False,False
i,i,CONJ,CCONJ,cc,opieka,True,False,False
opieka,opieka,SUBST,NOUN,conj,filia,False,False,False
nad,nad,PREP,ADP,case,zwierzetami,True,False,False
bezdomnymi,bezdomny,ADJ,ADJ,amod,zwierzetami,False,False,False
zwierzetami,zwierzetami,SUBST,NOUN,nmod:arg,opieka,False,False,False
sitownia,sitownia,SUBST,NOUN,nmod,zwierzetami,False,False,False
zewnetrzna,zewnetrzna,ADJ,NOUN,amod,sitownia,False,False,False
dla,dla,PREP,ADP,case,osiedla,True,False,False
iii,iii,ADJ,ADJ,amod,osiedla,False,False,False
osiedla,osiedle,SUBST,NOUN,nmod,sitownia,False,False,False
tor,tor,SUBST,NOUN,obj,likwidujemy,False,False,False
przeszkód,przeszkoda,SUBST,NOUN,nmod:arg,tor,False,False,False
przeznaczony,przeznaczony,PPAS,ADJ,acl,tor,False,False,False
do,do,PREP,ADP,case,biegów,True,False,False
biegów,bieg,SUBST,NOUN,obl:arg,przeznaczony,False,False,False
ocr,ocr,SUBST,PROPN,nmod,tor,False,False,False
tulipany,tulipan,SUBST,NOUN,acl,tor,False,False,False
na,na,PREP,ADP,case,kontynuacja,True,False,False
dworcowej,dworcowy,ADJ,ADJ,amod,kontynuacja,False,False,False
kontynuacja,kontynuacja,SUBST,NOUN,nmod,tor,False,False,False
sprzet,sprzet,SUBST,NOUN,nmod:arg,kontynuacja,False,False,False
ratowniczy,ratowniczy,ADJ,ADJ,amod,sprzet,False,False,False
umozliwiajacy,umozliwiajacy,GER,NOUN,nmod,tor,False,False,False
udzielenie,udzielenie,GER,NOUN,nmod:arg,umozliwiajacy,False,False,False
pomocy,pomoc,SUBST,NOUN,obj,udzielenie,False,False,False
osobom,osoba,SUBST,NOUN,iobj,udzielenie,False,False,False
w,w,PREP,ADP,case,sytuacjach,True,False,False
sytuacjach,sytuacja,SUBST,NOUN,obl:arg,udzielenie,False,False,False
zagrazajacych,zagrazajacych,ADJ,ADJ,acl,zyciu,False,False,False
zyciu,zyciu,SUBST,NOUN,nmod:arg,sytuacjach,False,False,False
"""","""",INTERP,PUNCT,punct,radosó,False,True,False
radosó,radosó,SUBST,NOUN,conj,likwidujemy,False,False,False
i,i,CONJ,CCONJ,cc,zabawa,True,False,False
zabawa,zabawa,SUBST,NOUN,conj,radosó,False,False,False
z,z,PREP,ADP,case,kosmatkiem,True,False,False
kosmatkiem,kosmatkiem,SUBST,NOUN,nmod,zabawa,False,False,False
"""","""",SUBST,PUNCT,punct,radosó,False,True,False
.,.,INTERP,PUNCT,punct,likwidujemy,False,True,False
budowa,budowa,SUBST,NOUN,nsubj,lubi,False,False,False
inegracyjnego,inegracyjnego,ADJ,ADJ,amod,placu,False,False,False
placu,plac,SUBST,NOUN,nmod,budowa,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placu,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,placu,False,False,False
ekologiczne,ekologiczny,ADJ,ADJ,amod,tawki,False,False,False
tawki,tawki,SUBST,NOUN,conj,budowa,False,False,False
z,z,PREP,ADP,case,funkcja,True,False,False
funkcja,funkcja,SUBST,NOUN,nmod,tawki,False,False,False
tadowania,tadowania,GER,NOUN,nmod,funkcja,False,False,False
i,i,CONJ,CCONJ,cc,wifi,True,False,False
wifi,wifi,SUBST,NOUN,conj,tadowania,False,False,False
oraz,oraz,CONJ,CCONJ,cc,sensorem,True,False,False
sensorem,sensor,SUBST,NOUN,conj,funkcja,False,False,False
smogu,smog,SUBST,NOUN,nmod:arg,sensorem,False,False,False
konin,konina,SUBST,PROPN,nsubj,lubi,False,False,False
lubi,lubić,FIN,VERB,ROOT,lubi,False,False,False
ksiazki,ksiazki,SUBST,NOUN,obj,lubi,False,False,False
4,4,NUM,X,amod,ksiazki,False,False,True
z,z,PREP,ADP,case,ksiazka,True,False,False
ksiazka,ksiazka,SUBST,NOUN,nmod,ksiazki,False,False,False
po,po,PREP,ADP,case,drodze,True,False,False
drodze,droga,SUBST,NOUN,nmod,ksiazka,False,False,False
modernizacja,modernizacja,SUBST,NOUN,obl,lubi,False,False,False
sali,sala,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
konferencyjno,konferencyjny,ADJA,ADJ,amod,sali,False,False,False
-,-,INTERP,PUNCT,punct,wystawowej,False,True,False
wystawowej,wystawowy,ADJ,ADJ,conj,konferencyjno,False,False,False
miejskiej,miejski,ADJ,ADJ,amod,biblioteki,False,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,sali,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,biblioteki,False,False,False
w,w,PREP,ADP,case,koninie,True,False,False
koninie,konina,SUBST,NOUN,nmod,sali,False,False,False
automaty,automat,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
z,z,PREP,ADP,case,smakofykami,True,False,False
ptasimi,ptasi,ADJ,ADJ,amod,smakofykami,False,False,False
smakofykami,smakofykami,SUBST,NOUN,nmod,automaty,False,False,False
-,-,INTERP,PUNCT,punct,nauka,False,True,False
nauka,nauka,SUBST,NOUN,appos,modernizacja,False,False,False
prawidtowego,prawidtowego,PACT,ADJ,acl,nauka,False,False,False
zywienia,zywienia,SUBST,NOUN,obj,prawidtowego,False,False,False
ptactwa,ptactwo,SUBST,NOUN,obj,zywienia,False,False,False
.,.,INTERP,PUNCT,punct,lubi,False,True,False
postawienie,postawienie,GER,NOUN,ROOT,postawienie,False,False,False
automatów,automat,SUBST,NOUN,obj,postawienie,False,False,False
z,z,PREP,ADP,case,karma,True,False,False
karma,karma,SUBST,PROPN,nmod,automatów,False,False,False
dla,dla,PREP,ADP,case,ptaków,True,False,False
ptaków,ptak,SUBST,NOUN,nmod,karma,False,False,False
(,(,INTERP,PUNCT,punct,mieszanka,False,True,False
mieszanka,mieszanka,SUBST,NOUN,nmod,automatów,False,False,False
ziaren,ziarno,SUBST,NOUN,nmod,mieszanka,False,False,False
),),INTERP,PUNCT,punct,mieszanka,False,True,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,postawienie,False,False,False
ojców,ojcowie,SUBST,NOUN,nmod:arg,parku,False,False,False
i,i,CONJ,CCONJ,cc,jeziorku,True,False,False
przy,przy,PREP,ADP,case,jeziorku,True,False,False
jeziorku,jeziorko,SUBST,NOUN,conj,parku,False,False,False
zatorze,zator,SUBST,NOUN,nmod,jeziorku,False,False,False
.,.,INTERP,PUNCT,punct,postawienie,False,True,False
automat,automat,SUBST,NOUN,nsubj,zawiera,False,False,False
oprócz,oprócz,PREP,ADP,case,karmy,False,False,False
karmy,karma,SUBST,NOUN,nmod,automat,False,False,False
zawiera,zawierać,FIN,VERB,ROOT,zawiera,False,False,False
opis,opis,SUBST,NOUN,obj,zawiera,False,False,False
potrzeb,potrzeba,SUBST,NOUN,nmod:arg,opis,False,False,False
i,i,CONJ,CCONJ,cc,sposobu,True,False,False
sposobu,sposób,SUBST,NOUN,conj,potrzeb,False,False,False
zywienia,zywienia,GER,NOUN,nmod:arg,sposobu,False,False,False
ptaków,ptak,SUBST,NOUN,obj,zywienia,False,False,False
(,(,INF,PUNCT,punct,kaczek,False,True,False
m.in,m.in,SUBST,X,parataxis:insert,kaczek,False,False,False
.,.,INTERP,PUNCT,punct,m.in,False,True,False
kaczek,kaczka,SUBST,NOUN,nmod,zywienia,False,False,False
i,i,CONJ,CCONJ,cc,tabedzi,True,False,False
tabedzi,tabedzi,SUBST,NOUN,conj,kaczek,False,False,False
),),SUBST,PUNCT,punct,kaczek,False,True,False
.,.,INTERP,PUNCT,punct,zawiera,False,True,False
celem,cel,SUBST,NOUN,ROOT,celem,False,False,False
jest,jest,FIN,AUX,cop,celem,True,False,False
uswiadomienie,uswiadomienie,GER,NOUN,nsubj,celem,False,False,False
ludziom,człowiek,SUBST,NOUN,iobj,uswiadomienie,False,False,False
",",",",INTERP,PUNCT,punct,karmienie,False,True,False
ze,z,PREP,ADP,case,karmienie,True,False,False
karmienie,karmienie,GER,NOUN,conj,uswiadomienie,False,False,False
ptactwa,ptactwo,SUBST,NOUN,obj,karmienie,False,False,False
chlebem,chleb,SUBST,NOUN,iobj,karmienie,False,False,False
jest,jest,FIN,AUX,cop,btedem,True,False,False
btedem,btedem,SUBST,NOUN,conj,celem,False,False,False
",",",",INTERP,PUNCT,punct,szkodzi,False,True,False
gdyz,gdyz,COMP,NOUN,parataxis:insert,",",True,False,False
chleb,chleb,SUBST,NOUN,nsubj,szkodzi,False,False,False
bardziej,bardzo,ADV,ADV,advmod,szkodzi,True,False,False
ptakom,ptak,SUBST,NOUN,iobj,szkodzi,False,False,False
szkodzi,szkodzić,FIN,VERB,conj,btedem,False,False,False
niz,niz,CONJ,SCONJ,cc,pomaga,True,False,False
pomaga,pomagać,SUBST,VERB,conj,btedem,False,False,False
.,.,INTERP,PUNCT,punct,celem,False,True,False
sady,sad,SUBST,NOUN,ROOT,sady,False,False,False
owocowe,owocowy,ADJ,ADJ,amod,sady,False,False,False
-,-,INTERP,PUNCT,punct,dokonczenie,False,True,False
dokonczenie,dokonczenie,SUBST,VERB,conj,owocowe,False,False,False
.,.,SUBST,PUNCT,punct,sady,False,True,False
alejki,alejka,SUBST,NOUN,ROOT,alejki,False,False,False
",",",",INTERP,PUNCT,punct,altanki,False,True,False
altanki,altanka,SUBST,NOUN,conj,alejki,False,False,False
",",",",INTERP,PUNCT,punct,tawki,False,True,False
tawki,tawki,SUBST,NOUN,conj,alejki,False,False,False
.,.,INTERP,PUNCT,punct,alejki,False,True,False
boisko,boisko,SUBST,NOUN,ROOT,boisko,False,False,False
do,do,PREP,ADP,case,hokeja,True,False,False
hokeja,hokej,SUBST,NOUN,nmod,boisko,False,False,False
na,na,PREP,ADP,case,rolkach,True,False,False
rolkach,rolka,SUBST,NOUN,nmod,hokeja,False,False,False
schody,schód,SUBST,NOUN,nmod,boisko,False,False,False
nad,nad,PREP,ADP,case,warte,True,False,False
warte,wart,ADJ,ADJ,nmod:arg,schody,False,False,False
dotaduj,dotaduj,SUBST,NOUN,nmod:arg,schody,False,False,False
siq,siq,SUBST,X,nmod,dotaduj,False,False,False
!,!,INTERP,PUNCT,punct,boisko,False,True,False
-,-,INTERP,PUNCT,punct,fawki,False,True,False
innowacyjne,innowacyjny,ADJ,ADJ,amod,fawki,False,False,False
fawki,fawki,SUBST,NOUN,appos,boisko,False,False,False
solarne,solarny,ADJ,ADJ,amod,fawki,False,False,False
z,z,PREP,ADP,case,mozliwoscia,True,False,False
mozliwoscia,mozliwoscia,SUBST,NOUN,nmod,fawki,False,False,False
tadowania,tadowania,GER,NOUN,nmod:arg,mozliwoscia,False,False,False
i,i,CONJ,CCONJ,cc,stojakami,True,False,False
stojakami,stojak,SUBST,NOUN,conj,tadowania,False,False,False
na,na,PREP,ADP,case,rowery,True,False,False
rowery,rower,SUBST,NOUN,nmod,tadowania,False,False,False
.,.,INTERP,PUNCT,punct,boisko,False,True,False
kastracja,kastracja,SUBST,NOUN,ROOT,kastracja,False,False,False
i,i,CONJ,CCONJ,cc,leczenie,True,False,False
leczenie,leczenie,GER,NOUN,conj,kastracja,False,False,False
kotów,kot,SUBST,NOUN,nmod:arg,kastracja,False,False,False
wolnozyjacych,wolnozyjacych,PACT,ADJ,acl,kotów,False,False,False
kwarantanna,kwarantanna,SUBST,NOUN,nmod,kotów,False,False,False
i,i,CONJ,CCONJ,cc,pomieszczenie,True,False,False
pomieszczenie,pomieszczenie,SUBST,NOUN,conj,kastracja,False,False,False
dla,dla,PREP,ADP,case,kociat,True,False,False
kociat,kociat,SUBST,NOUN,nmod,pomieszczenie,False,False,False
i,i,CONJ,CCONJ,cc,szczeniat,True,False,False
szczeniat,szczeniat,SUBST,ADJ,conj,kastracja,False,False,False
w,w,PREP,ADP,case,schronisku,True,False,False
schronisku,schronisko,SUBST,NOUN,nmod,kastracja,False,False,False
dla,dla,PREP,ADP,case,zwierzat,True,False,False
bezdomnych,bezdomny,SUBST,ADJ,amod,zwierzat,False,False,False
zwierzat,zwierzat,SUBST,NOUN,nmod,schronisku,False,False,False
.,.,INTERP,PUNCT,punct,kastracja,False,True,False
laweczka,laweczka,SUBST,NOUN,ROOT,laweczka,False,False,False
gen,gen,SUBST,X,nsubj,laweczka,False,False,False
.,.,INTERP,PUNCT,punct,gen,False,True,False
ryszarda,ryszarda,SUBST,NOUN,obj,rozswietlamy,False,False,False
kuklinskiego,kuklinskiego,SUBST,ADJ,amod,ryszarda,False,False,False
rozswietlamy,rozswietlamy,FIN,VERB,ROOT,rozswietlamy,False,False,False
stary,stary,ADJ,ADJ,amod,konin,False,False,False
konin,konin,SUBST,ADJ,obj,rozswietlamy,False,False,False
-,-,INTERP,PUNCT,punct,budowa,False,True,False
"""","""",INTERP,PUNCT,punct,budowa,False,True,False
budowa,budowa,SUBST,NOUN,conj,rozswietlamy,False,False,False
ulic,ulica,SUBST,NOUN,nmod:arg,budowa,False,False,False
na,na,PREP,ADP,case,osiedlu,True,False,False
osiedlu,osiedle,SUBST,NOUN,nmod,ulic,False,False,False
przydzialki,przydzialki,SUBST,NOUN,nmod,ulic,False,False,False
w,w,PREP,ADP,case,czesci,True,False,False
czesci,czesci,SUBST,NOUN,nmod,przydzialki,False,False,False
na,na,PREP,ADP,case,zachód,True,False,False
zachód,zachód,SUBST,NOUN,nmod,czesci,False,False,False
od,od,PREP,ADP,case,trasy,True,False,False
trasy,trasa,SUBST,NOUN,nmod:arg,czesci,False,False,False
bursztynowej,bursztynowy,ADJ,ADJ,amod,trasy,False,False,False
w,w,PREP,ADP,case,koninie,True,False,False
koninie,konina,SUBST,NOUN,nmod,trasy,False,False,False
(,(,INF,PUNCT,punct,zakres,False,True,False
zakres,zakres,SUBST,NOUN,nmod,budowa,False,False,False
rzeczowy,rzeczowy,ADJ,ADJ,amod,budowa,False,False,False
budowa,budowa,SUBST,NOUN,appos,zakres,False,False,False
oswietlenia,oswietlenia,SUBST,NOUN,nmod:arg,budowa,False,False,False
ulicznego,uliczny,ADJ,ADJ,amod,oswietlenia,False,False,False
),),INTERP,PUNCT,punct,zakres,False,True,False
plac,plac,SUBST,NOUN,nmod,budowa,False,False,False
wolnosci,wolnosci,SUBST,NOUN,nmod,plac,False,False,False
dzieciom,dziecko,SUBST,NOUN,nmod,plac,False,False,False
-,-,INTERP,PUNCT,punct,skaczaca,False,True,False
',',SUBST,PUNCT,punct,skaczaca,False,True,False
skaczaca,skaczaca,SUBST,PROPN,appos,dzieciom,False,False,False
',',INTERP,PUNCT,punct,skaczaca,False,True,False
fontanna,fontanna,SUBST,NOUN,conj,budowa,False,False,False
z,z,PREP,ADP,case,podswietleniem,True,False,False
podswietleniem,podswietleniem,SUBST,NOUN,nmod,fontanna,False,False,False
ozywi,ozywi,ADJ,ADJ,amod,plac,False,False,False
ten,ten,ADJ,DET,det,plac,True,False,False
kamienny,kamienny,ADJ,ADJ,amod,plac,False,False,False
plac,plac,SUBST,NOUN,obj,rozswietlamy,False,False,False
ostatni,ostatni,ADJ,ADJ,amod,slad,False,False,False
slad,slad,PPAS,NOUN,nmod,plac,False,False,False
po,po,PREP,ADP,case,hucie,True,False,False
hucie,huta,SUBST,NOUN,nmod,slad,False,False,False
i,i,CONJ,CCONJ,cc,lotnikach,True,False,False
lotnikach,lotnik,SUBST,NOUN,conj,hucie,False,False,False
w,w,PREP,ADP,case,koninie,True,False,False
koninie,konina,SUBST,NOUN,nmod,lotnikach,False,False,False
-,-,INTERP,PUNCT,punct,lotnicy,False,True,False
lotnicy,lotnik,SUBST,NOUN,conj,koninie,False,False,False
polscy,polski,ADJ,ADJ,amod,lotnicy,False,False,False
-,-,INTERP,PUNCT,punct,odnowa,False,True,False
odnowa,odnowa,SUBST,NOUN,conj,koninie,False,False,False
zapomnianego,zapomnianego,PPAS,ADJ,amod,pomnika,False,False,False
pomnika,pomnik,SUBST,NOUN,nmod:arg,odnowa,False,False,False
na,na,PREP,ADP,case,glince,True,False,False
glince,glinka,SUBST,NOUN,nmod,pomnika,False,False,False
",",",",INTERP,PUNCT,punct,zniszczone,False,True,False
wazne,wazne,ADJ,ADJ,amod,miejsce,False,False,False
miejsce,miejsce,SUBST,NOUN,nsubj:pass,zniszczone,False,False,False
obecnie,obecnie,ADV,ADV,advmod,zniszczone,False,False,False
zniszczone,zniszczony,ADJ,ADJ,conj,rozswietlamy,False,False,False
.,.,INTERP,PUNCT,punct,rozswietlamy,False,True,False
prawdziwe,prawdziwy,ADJ,ADJ,amod,iluminacje,False,False,False
iluminacje,iluminacja,SUBST,NOUN,ROOT,iluminacje,False,False,False
swiqteczne,swiqteczne,ADJ,ADJ,amod,iluminacje,False,False,False
niczym,niczym,CONJ,SCONJ,mark,yorku,False,False,False
w,w,PREP,ADP,case,yorku,True,False,False
nowym,nowy,ADJ,ADJ,amod:flat,yorku,False,False,False
yorku,york,SUBST,NOUN,obl:cmpr,iluminacje,False,False,False
czy,czy,CONJ,CCONJ,cc,berlinie,True,False,False
berlinie,berlina,SUBST,PROPN,conj,yorku,False,False,False
-,-,INTERP,PUNCT,punct,pigkne,False,True,False
pigkne,pigkne,SUBST,VERB,conj,yorku,False,False,False
",",",",INTERP,PUNCT,punct,duze,False,True,False
duze,duze,SUBST,ADJ,conj,pigkne,False,False,False
",",",",INTERP,PUNCT,punct,mrugajace,False,True,False
mrugajace,mrugajace,FIN,ADJ,conj,yorku,False,False,False
konstrukcje,konstrukcja,SUBST,NOUN,obj,yorku,False,False,False
na,na,PREP,ADP,case,ksztalt,True,False,False
ksztalt,ksztalt,SUBST,NOUN,nmod,konstrukcje,False,False,False
gigantycznego,gigantyczny,ADJ,ADJ,amod,prezentu,False,False,False
prezentu,prezent,SUBST,NOUN,nmod:arg,ksztalt,False,False,False
",",",",INTERP,PUNCT,punct,karocy,False,True,False
karocy,karoca,SUBST,NOUN,conj,prezentu,False,False,False
czy,czy,CONJ,CCONJ,cc,bombki,True,False,False
bombki,bombka,SUBST,NOUN,conj,prezentu,False,False,False
przez,przez,PREP,ADP,case,która,True,False,False
która,która,ADJ,DET,dep,mozna,True,False,False
mozna,mozna,FIN,PROPN,acl,bombki,True,False,False
przejsc,przejsc,INF,PROPN,nmod:arg,konstrukcje,False,False,False
.,.,INTERP,PUNCT,punct,iluminacje,False,True,False
poczujmy,poczuć,IMPT,VERB,ROOT,poczujmy,False,False,False
prawdziwa,prawdziwy,ADJ,ADJ,amod,magiq,False,False,False
magiq,magiq,SUBST,PRON,nsubj,poczujmy,False,False,False
swiqt,swiqt,SUBST,PROPN,appos,magiq,False,False,False
!,!,SUBST,PUNCT,punct,poczujmy,False,True,False
!,!,SUBST,PUNCT,punct,!,False,True,False
!,!,INTERP,PUNCT,punct,!,False,True,False
warsztaty,warsztat,SUBST,NOUN,ROOT,warsztaty,False,False,False
wzmacniajace,wzmacniajace,ADJ,PART,nmod,warsztaty,False,False,False
dla,dla,PREP,ADP,case,kobiet,True,False,False
kobiet,kobieta,SUBST,NOUN,nmod,warsztaty,False,False,False
zrebaki,zrebaki,DEPR,X,nmod,warsztaty,False,False,False
koninskie,koninskie,ADJ,X,amod,jazz,False,False,False
jazz,jazz,SUBST,NOUN,nmod,warsztaty,False,False,False
na,na,PREP,ADP,case,bulwarze,True,False,False
bulwarze,bulwar,SUBST,NOUN,nmod,warsztaty,False,False,False
swiateczna,swiateczna,ADJ,ADJ,amod,iluminacja,False,False,False
iluminacja,iluminacja,SUBST,NOUN,nsubj,zejscie,False,False,False
warsztaty,warsztat,SUBST,NOUN,nmod:arg,iluminacja,False,False,False
krag,krag,SUBST,NOUN,nmod,warsztaty,False,False,False
kobiet,kobieta,SUBST,NOUN,nmod,krag,False,False,False
zakup,zakup,SUBST,NOUN,nmod,warsztaty,False,False,False
ksiazek,ksiazek,SUBST,NOUN,nmod:arg,zakup,False,False,False
",",",",INTERP,PUNCT,punct,booków,False,True,False
e,e,SUBST,NOUN,cc,booków,False,False,False
-,-,SUBST,ADJ,punct,booków,False,True,False
